DateKey,CalendarYear,CalendarHalfYearLabel,CalendarQuarterLabel,CalendarMonth,CalendarMonthLabel,CalendarWeekLabel,CalendarDayOfWeekLabel,IsWorkDay,Año,Trimestre,Mes,Día,SemanaAño,Dia Semana,Fin Semana,Mes Corto,Mes Txt,Dia Txt,Start of Week,End of Week,Mala Suerte
"2007-08-02 00:00:00,000",2007,"H2","Q3",200708,"August","Week 31","Thursday","WorkDay",2007,"Trimestre 3",8,2,31,4,"Día Laboral","A","August","Thursday","2007-07-29 00:00:00,000","2007-08-05 00:00:00,000","Día Normal"
"2007-08-03 00:00:00,000",2007,"H2","Q3",200708,"August","Week 31","Friday","WorkDay",2007,"Trimestre 3",8,3,31,5,"Día Laboral","A","August","Friday","2007-07-29 00:00:00,000","2007-08-05 00:00:00,000","Día Normal"
"2007-08-06 00:00:00,000",2007,"H2","Q3",200708,"August","Week 32","Monday","WorkDay",2007,"Trimestre 3",8,6,32,1,"Día Laboral","A","August","Monday","2007-08-05 00:00:00,000","2007-08-12 00:00:00,000","Día Normal"
"2007-08-07 00:00:00,000",2007,"H2","Q3",200708,"August","Week 32","Tuesday","WorkDay",2007,"Trimestre 3",8,7,32,2,"Día Laboral","A","August","Tuesday","2007-08-05 00:00:00,000","2007-08-12 00:00:00,000","Día Normal"
"2007-08-08 00:00:00,000",2007,"H2","Q3",200708,"August","Week 32","Wednesday","WorkDay",2007,"Trimestre 3",8,8,32,3,"Día Laboral","A","August","Wednesday","2007-08-05 00:00:00,000","2007-08-12 00:00:00,000","Día Normal"
"2007-08-09 00:00:00,000",2007,"H2","Q3",200708,"August","Week 32","Thursday","WorkDay",2007,"Trimestre 3",8,9,32,4,"Día Laboral","A","August","Thursday","2007-08-05 00:00:00,000","2007-08-12 00:00:00,000","Día Normal"
"2007-08-10 00:00:00,000",2007,"H2","Q3",200708,"August","Week 32","Friday","WorkDay",2007,"Trimestre 3",8,10,32,5,"Día Laboral","A","August","Friday","2007-08-05 00:00:00,000","2007-08-12 00:00:00,000","Día Normal"
"2007-08-13 00:00:00,000",2007,"H2","Q3",200708,"August","Week 33","Monday","WorkDay",2007,"Trimestre 3",8,13,33,1,"Día Laboral","A","August","Monday","2007-08-12 00:00:00,000","2007-08-19 00:00:00,000","Día Normal"
"2007-08-14 00:00:00,000",2007,"H2","Q3",200708,"August","Week 33","Tuesday","WorkDay",2007,"Trimestre 3",8,14,33,2,"Día Laboral","A","August","Tuesday","2007-08-12 00:00:00,000","2007-08-19 00:00:00,000","Día Normal"
"2007-08-15 00:00:00,000",2007,"H2","Q3",200708,"August","Week 33","Wednesday","WorkDay",2007,"Trimestre 3",8,15,33,3,"Día Laboral","A","August","Wednesday","2007-08-12 00:00:00,000","2007-08-19 00:00:00,000","Día Normal"
"2007-08-16 00:00:00,000",2007,"H2","Q3",200708,"August","Week 33","Thursday","WorkDay",2007,"Trimestre 3",8,16,33,4,"Día Laboral","A","August","Thursday","2007-08-12 00:00:00,000","2007-08-19 00:00:00,000","Día Normal"
"2007-08-17 00:00:00,000",2007,"H2","Q3",200708,"August","Week 33","Friday","WorkDay",2007,"Trimestre 3",8,17,33,5,"Día Laboral","A","August","Friday","2007-08-12 00:00:00,000","2007-08-19 00:00:00,000","Día Normal"
"2007-08-20 00:00:00,000",2007,"H2","Q3",200708,"August","Week 34","Monday","WorkDay",2007,"Trimestre 3",8,20,34,1,"Día Laboral","A","August","Monday","2007-08-19 00:00:00,000","2007-08-26 00:00:00,000","Día Normal"
"2007-08-21 00:00:00,000",2007,"H2","Q3",200708,"August","Week 34","Tuesday","WorkDay",2007,"Trimestre 3",8,21,34,2,"Día Laboral","A","August","Tuesday","2007-08-19 00:00:00,000","2007-08-26 00:00:00,000","Día Normal"
"2007-08-22 00:00:00,000",2007,"H2","Q3",200708,"August","Week 34","Wednesday","WorkDay",2007,"Trimestre 3",8,22,34,3,"Día Laboral","A","August","Wednesday","2007-08-19 00:00:00,000","2007-08-26 00:00:00,000","Día Normal"
"2007-08-23 00:00:00,000",2007,"H2","Q3",200708,"August","Week 34","Thursday","WorkDay",2007,"Trimestre 3",8,23,34,4,"Día Laboral","A","August","Thursday","2007-08-19 00:00:00,000","2007-08-26 00:00:00,000","Día Normal"
"2007-08-24 00:00:00,000",2007,"H2","Q3",200708,"August","Week 34","Friday","WorkDay",2007,"Trimestre 3",8,24,34,5,"Día Laboral","A","August","Friday","2007-08-19 00:00:00,000","2007-08-26 00:00:00,000","Día Normal"
"2007-08-27 00:00:00,000",2007,"H2","Q3",200708,"August","Week 35","Monday","WorkDay",2007,"Trimestre 3",8,27,35,1,"Día Laboral","A","August","Monday","2007-08-26 00:00:00,000","2007-09-02 00:00:00,000","Día Normal"
"2007-08-28 00:00:00,000",2007,"H2","Q3",200708,"August","Week 35","Tuesday","WorkDay",2007,"Trimestre 3",8,28,35,2,"Día Laboral","A","August","Tuesday","2007-08-26 00:00:00,000","2007-09-02 00:00:00,000","Día Normal"
"2007-08-29 00:00:00,000",2007,"H2","Q3",200708,"August","Week 35","Wednesday","WorkDay",2007,"Trimestre 3",8,29,35,3,"Día Laboral","A","August","Wednesday","2007-08-26 00:00:00,000","2007-09-02 00:00:00,000","Día Normal"
"2007-08-30 00:00:00,000",2007,"H2","Q3",200708,"August","Week 35","Thursday","WorkDay",2007,"Trimestre 3",8,30,35,4,"Día Laboral","A","August","Thursday","2007-08-26 00:00:00,000","2007-09-02 00:00:00,000","Día Normal"
"2007-08-31 00:00:00,000",2007,"H2","Q3",200708,"August","Week 35","Friday","WorkDay",2007,"Trimestre 3",8,31,35,5,"Día Laboral","A","August","Friday","2007-08-26 00:00:00,000","2007-09-02 00:00:00,000","Día Normal"
"2007-09-03 00:00:00,000",2007,"H2","Q3",200709,"September","Week 36","Monday","WorkDay",2007,"Trimestre 3",9,3,36,1,"Día Laboral","S","September","Monday","2007-09-02 00:00:00,000","2007-09-09 00:00:00,000","Día Normal"
"2007-09-04 00:00:00,000",2007,"H2","Q3",200709,"September","Week 36","Tuesday","WorkDay",2007,"Trimestre 3",9,4,36,2,"Día Laboral","S","September","Tuesday","2007-09-02 00:00:00,000","2007-09-09 00:00:00,000","Día Normal"
"2007-09-05 00:00:00,000",2007,"H2","Q3",200709,"September","Week 36","Wednesday","WorkDay",2007,"Trimestre 3",9,5,36,3,"Día Laboral","S","September","Wednesday","2007-09-02 00:00:00,000","2007-09-09 00:00:00,000","Día Normal"
"2007-09-06 00:00:00,000",2007,"H2","Q3",200709,"September","Week 36","Thursday","WorkDay",2007,"Trimestre 3",9,6,36,4,"Día Laboral","S","September","Thursday","2007-09-02 00:00:00,000","2007-09-09 00:00:00,000","Día Normal"
"2007-09-07 00:00:00,000",2007,"H2","Q3",200709,"September","Week 36","Friday","WorkDay",2007,"Trimestre 3",9,7,36,5,"Día Laboral","S","September","Friday","2007-09-02 00:00:00,000","2007-09-09 00:00:00,000","Día Normal"
"2007-09-10 00:00:00,000",2007,"H2","Q3",200709,"September","Week 37","Monday","WorkDay",2007,"Trimestre 3",9,10,37,1,"Día Laboral","S","September","Monday","2007-09-09 00:00:00,000","2007-09-16 00:00:00,000","Día Normal"
"2007-09-11 00:00:00,000",2007,"H2","Q3",200709,"September","Week 37","Tuesday","WorkDay",2007,"Trimestre 3",9,11,37,2,"Día Laboral","S","September","Tuesday","2007-09-09 00:00:00,000","2007-09-16 00:00:00,000","Día Normal"
"2007-09-12 00:00:00,000",2007,"H2","Q3",200709,"September","Week 37","Wednesday","WorkDay",2007,"Trimestre 3",9,12,37,3,"Día Laboral","S","September","Wednesday","2007-09-09 00:00:00,000","2007-09-16 00:00:00,000","Día Normal"
"2007-09-13 00:00:00,000",2007,"H2","Q3",200709,"September","Week 37","Thursday","WorkDay",2007,"Trimestre 3",9,13,37,4,"Día Laboral","S","September","Thursday","2007-09-09 00:00:00,000","2007-09-16 00:00:00,000","Día Normal"
"2007-09-14 00:00:00,000",2007,"H2","Q3",200709,"September","Week 37","Friday","WorkDay",2007,"Trimestre 3",9,14,37,5,"Día Laboral","S","September","Friday","2007-09-09 00:00:00,000","2007-09-16 00:00:00,000","Día Normal"
"2007-09-17 00:00:00,000",2007,"H2","Q3",200709,"September","Week 38","Monday","WorkDay",2007,"Trimestre 3",9,17,38,1,"Día Laboral","S","September","Monday","2007-09-16 00:00:00,000","2007-09-23 00:00:00,000","Día Normal"
"2007-09-18 00:00:00,000",2007,"H2","Q3",200709,"September","Week 38","Tuesday","WorkDay",2007,"Trimestre 3",9,18,38,2,"Día Laboral","S","September","Tuesday","2007-09-16 00:00:00,000","2007-09-23 00:00:00,000","Día Normal"
"2007-09-19 00:00:00,000",2007,"H2","Q3",200709,"September","Week 38","Wednesday","WorkDay",2007,"Trimestre 3",9,19,38,3,"Día Laboral","S","September","Wednesday","2007-09-16 00:00:00,000","2007-09-23 00:00:00,000","Día Normal"
"2007-09-20 00:00:00,000",2007,"H2","Q3",200709,"September","Week 38","Thursday","WorkDay",2007,"Trimestre 3",9,20,38,4,"Día Laboral","S","September","Thursday","2007-09-16 00:00:00,000","2007-09-23 00:00:00,000","Día Normal"
"2007-09-21 00:00:00,000",2007,"H2","Q3",200709,"September","Week 38","Friday","WorkDay",2007,"Trimestre 3",9,21,38,5,"Día Laboral","S","September","Friday","2007-09-16 00:00:00,000","2007-09-23 00:00:00,000","Día Normal"
"2007-09-24 00:00:00,000",2007,"H2","Q3",200709,"September","Week 39","Monday","WorkDay",2007,"Trimestre 3",9,24,39,1,"Día Laboral","S","September","Monday","2007-09-23 00:00:00,000","2007-09-30 00:00:00,000","Día Normal"
"2007-09-25 00:00:00,000",2007,"H2","Q3",200709,"September","Week 39","Tuesday","WorkDay",2007,"Trimestre 3",9,25,39,2,"Día Laboral","S","September","Tuesday","2007-09-23 00:00:00,000","2007-09-30 00:00:00,000","Día Normal"
"2007-09-26 00:00:00,000",2007,"H2","Q3",200709,"September","Week 39","Wednesday","WorkDay",2007,"Trimestre 3",9,26,39,3,"Día Laboral","S","September","Wednesday","2007-09-23 00:00:00,000","2007-09-30 00:00:00,000","Día Normal"
"2007-09-27 00:00:00,000",2007,"H2","Q3",200709,"September","Week 39","Thursday","WorkDay",2007,"Trimestre 3",9,27,39,4,"Día Laboral","S","September","Thursday","2007-09-23 00:00:00,000","2007-09-30 00:00:00,000","Día Normal"
"2007-09-28 00:00:00,000",2007,"H2","Q3",200709,"September","Week 39","Friday","WorkDay",2007,"Trimestre 3",9,28,39,5,"Día Laboral","S","September","Friday","2007-09-23 00:00:00,000","2007-09-30 00:00:00,000","Día Normal"
"2007-10-01 00:00:00,000",2007,"H2","Q4",200710,"October","Week 40","Monday","WorkDay",2007,"Trimestre 4",10,1,40,1,"Día Laboral","O","October","Monday","2007-09-30 00:00:00,000","2007-10-07 00:00:00,000","Día Normal"
"2007-10-02 00:00:00,000",2007,"H2","Q4",200710,"October","Week 40","Tuesday","WorkDay",2007,"Trimestre 4",10,2,40,2,"Día Laboral","O","October","Tuesday","2007-09-30 00:00:00,000","2007-10-07 00:00:00,000","Día Normal"
"2007-10-03 00:00:00,000",2007,"H2","Q4",200710,"October","Week 40","Wednesday","WorkDay",2007,"Trimestre 4",10,3,40,3,"Día Laboral","O","October","Wednesday","2007-09-30 00:00:00,000","2007-10-07 00:00:00,000","Día Normal"
"2007-10-04 00:00:00,000",2007,"H2","Q4",200710,"October","Week 40","Thursday","WorkDay",2007,"Trimestre 4",10,4,40,4,"Día Laboral","O","October","Thursday","2007-09-30 00:00:00,000","2007-10-07 00:00:00,000","Día Normal"
"2007-10-05 00:00:00,000",2007,"H2","Q4",200710,"October","Week 40","Friday","WorkDay",2007,"Trimestre 4",10,5,40,5,"Día Laboral","O","October","Friday","2007-09-30 00:00:00,000","2007-10-07 00:00:00,000","Día Normal"
"2007-10-08 00:00:00,000",2007,"H2","Q4",200710,"October","Week 41","Monday","WorkDay",2007,"Trimestre 4",10,8,41,1,"Día Laboral","O","October","Monday","2007-10-07 00:00:00,000","2007-10-14 00:00:00,000","Día Normal"
"2007-10-09 00:00:00,000",2007,"H2","Q4",200710,"October","Week 41","Tuesday","WorkDay",2007,"Trimestre 4",10,9,41,2,"Día Laboral","O","October","Tuesday","2007-10-07 00:00:00,000","2007-10-14 00:00:00,000","Día Normal"
"2007-10-10 00:00:00,000",2007,"H2","Q4",200710,"October","Week 41","Wednesday","WorkDay",2007,"Trimestre 4",10,10,41,3,"Día Laboral","O","October","Wednesday","2007-10-07 00:00:00,000","2007-10-14 00:00:00,000","Día Normal"
"2007-10-11 00:00:00,000",2007,"H2","Q4",200710,"October","Week 41","Thursday","WorkDay",2007,"Trimestre 4",10,11,41,4,"Día Laboral","O","October","Thursday","2007-10-07 00:00:00,000","2007-10-14 00:00:00,000","Día Normal"
"2007-10-12 00:00:00,000",2007,"H2","Q4",200710,"October","Week 41","Friday","WorkDay",2007,"Trimestre 4",10,12,41,5,"Día Laboral","O","October","Friday","2007-10-07 00:00:00,000","2007-10-14 00:00:00,000","Día Normal"
"2007-10-15 00:00:00,000",2007,"H2","Q4",200710,"October","Week 42","Monday","WorkDay",2007,"Trimestre 4",10,15,42,1,"Día Laboral","O","October","Monday","2007-10-14 00:00:00,000","2007-10-21 00:00:00,000","Día Normal"
"2007-10-16 00:00:00,000",2007,"H2","Q4",200710,"October","Week 42","Tuesday","WorkDay",2007,"Trimestre 4",10,16,42,2,"Día Laboral","O","October","Tuesday","2007-10-14 00:00:00,000","2007-10-21 00:00:00,000","Día Normal"
"2007-10-17 00:00:00,000",2007,"H2","Q4",200710,"October","Week 42","Wednesday","WorkDay",2007,"Trimestre 4",10,17,42,3,"Día Laboral","O","October","Wednesday","2007-10-14 00:00:00,000","2007-10-21 00:00:00,000","Día Normal"
"2007-10-18 00:00:00,000",2007,"H2","Q4",200710,"October","Week 42","Thursday","WorkDay",2007,"Trimestre 4",10,18,42,4,"Día Laboral","O","October","Thursday","2007-10-14 00:00:00,000","2007-10-21 00:00:00,000","Día Normal"
"2007-10-19 00:00:00,000",2007,"H2","Q4",200710,"October","Week 42","Friday","WorkDay",2007,"Trimestre 4",10,19,42,5,"Día Laboral","O","October","Friday","2007-10-14 00:00:00,000","2007-10-21 00:00:00,000","Día Normal"
"2007-10-22 00:00:00,000",2007,"H2","Q4",200710,"October","Week 43","Monday","WorkDay",2007,"Trimestre 4",10,22,43,1,"Día Laboral","O","October","Monday","2007-10-21 00:00:00,000","2007-10-28 00:00:00,000","Día Normal"
"2007-10-23 00:00:00,000",2007,"H2","Q4",200710,"October","Week 43","Tuesday","WorkDay",2007,"Trimestre 4",10,23,43,2,"Día Laboral","O","October","Tuesday","2007-10-21 00:00:00,000","2007-10-28 00:00:00,000","Día Normal"
"2007-10-24 00:00:00,000",2007,"H2","Q4",200710,"October","Week 43","Wednesday","WorkDay",2007,"Trimestre 4",10,24,43,3,"Día Laboral","O","October","Wednesday","2007-10-21 00:00:00,000","2007-10-28 00:00:00,000","Día Normal"
"2007-10-25 00:00:00,000",2007,"H2","Q4",200710,"October","Week 43","Thursday","WorkDay",2007,"Trimestre 4",10,25,43,4,"Día Laboral","O","October","Thursday","2007-10-21 00:00:00,000","2007-10-28 00:00:00,000","Día Normal"
"2007-10-26 00:00:00,000",2007,"H2","Q4",200710,"October","Week 43","Friday","WorkDay",2007,"Trimestre 4",10,26,43,5,"Día Laboral","O","October","Friday","2007-10-21 00:00:00,000","2007-10-28 00:00:00,000","Día Normal"
"2007-10-29 00:00:00,000",2007,"H2","Q4",200710,"October","Week 44","Monday","WorkDay",2007,"Trimestre 4",10,29,44,1,"Día Laboral","O","October","Monday","2007-10-28 00:00:00,000","2007-11-04 00:00:00,000","Día Normal"
"2007-10-30 00:00:00,000",2007,"H2","Q4",200710,"October","Week 44","Tuesday","WorkDay",2007,"Trimestre 4",10,30,44,2,"Día Laboral","O","October","Tuesday","2007-10-28 00:00:00,000","2007-11-04 00:00:00,000","Día Normal"
"2007-10-31 00:00:00,000",2007,"H2","Q4",200710,"October","Week 44","Wednesday","WorkDay",2007,"Trimestre 4",10,31,44,3,"Día Laboral","O","October","Wednesday","2007-10-28 00:00:00,000","2007-11-04 00:00:00,000","Día Normal"
"2007-11-01 00:00:00,000",2007,"H2","Q4",200711,"November","Week 44","Thursday","WorkDay",2007,"Trimestre 4",11,1,44,4,"Día Laboral","N","November","Thursday","2007-10-28 00:00:00,000","2007-11-04 00:00:00,000","Día Normal"
"2007-11-02 00:00:00,000",2007,"H2","Q4",200711,"November","Week 44","Friday","WorkDay",2007,"Trimestre 4",11,2,44,5,"Día Laboral","N","November","Friday","2007-10-28 00:00:00,000","2007-11-04 00:00:00,000","Día Normal"
"2007-11-05 00:00:00,000",2007,"H2","Q4",200711,"November","Week 45","Monday","WorkDay",2007,"Trimestre 4",11,5,45,1,"Día Laboral","N","November","Monday","2007-11-04 00:00:00,000","2007-11-11 00:00:00,000","Día Normal"
"2007-11-06 00:00:00,000",2007,"H2","Q4",200711,"November","Week 45","Tuesday","WorkDay",2007,"Trimestre 4",11,6,45,2,"Día Laboral","N","November","Tuesday","2007-11-04 00:00:00,000","2007-11-11 00:00:00,000","Día Normal"
"2007-11-07 00:00:00,000",2007,"H2","Q4",200711,"November","Week 45","Wednesday","WorkDay",2007,"Trimestre 4",11,7,45,3,"Día Laboral","N","November","Wednesday","2007-11-04 00:00:00,000","2007-11-11 00:00:00,000","Día Normal"
"2007-11-08 00:00:00,000",2007,"H2","Q4",200711,"November","Week 45","Thursday","WorkDay",2007,"Trimestre 4",11,8,45,4,"Día Laboral","N","November","Thursday","2007-11-04 00:00:00,000","2007-11-11 00:00:00,000","Día Normal"
"2007-11-09 00:00:00,000",2007,"H2","Q4",200711,"November","Week 45","Friday","WorkDay",2007,"Trimestre 4",11,9,45,5,"Día Laboral","N","November","Friday","2007-11-04 00:00:00,000","2007-11-11 00:00:00,000","Día Normal"
"2007-11-12 00:00:00,000",2007,"H2","Q4",200711,"November","Week 46","Monday","WorkDay",2007,"Trimestre 4",11,12,46,1,"Día Laboral","N","November","Monday","2007-11-11 00:00:00,000","2007-11-18 00:00:00,000","Día Normal"
"2007-11-13 00:00:00,000",2007,"H2","Q4",200711,"November","Week 46","Tuesday","WorkDay",2007,"Trimestre 4",11,13,46,2,"Día Laboral","N","November","Tuesday","2007-11-11 00:00:00,000","2007-11-18 00:00:00,000","Mala Suerte"
"2007-11-14 00:00:00,000",2007,"H2","Q4",200711,"November","Week 46","Wednesday","WorkDay",2007,"Trimestre 4",11,14,46,3,"Día Laboral","N","November","Wednesday","2007-11-11 00:00:00,000","2007-11-18 00:00:00,000","Día Normal"
"2007-11-15 00:00:00,000",2007,"H2","Q4",200711,"November","Week 46","Thursday","WorkDay",2007,"Trimestre 4",11,15,46,4,"Día Laboral","N","November","Thursday","2007-11-11 00:00:00,000","2007-11-18 00:00:00,000","Día Normal"
"2007-11-16 00:00:00,000",2007,"H2","Q4",200711,"November","Week 46","Friday","WorkDay",2007,"Trimestre 4",11,16,46,5,"Día Laboral","N","November","Friday","2007-11-11 00:00:00,000","2007-11-18 00:00:00,000","Día Normal"
"2007-11-19 00:00:00,000",2007,"H2","Q4",200711,"November","Week 47","Monday","WorkDay",2007,"Trimestre 4",11,19,47,1,"Día Laboral","N","November","Monday","2007-11-18 00:00:00,000","2007-11-25 00:00:00,000","Día Normal"
"2007-11-20 00:00:00,000",2007,"H2","Q4",200711,"November","Week 47","Tuesday","WorkDay",2007,"Trimestre 4",11,20,47,2,"Día Laboral","N","November","Tuesday","2007-11-18 00:00:00,000","2007-11-25 00:00:00,000","Día Normal"
"2007-11-21 00:00:00,000",2007,"H2","Q4",200711,"November","Week 47","Wednesday","WorkDay",2007,"Trimestre 4",11,21,47,3,"Día Laboral","N","November","Wednesday","2007-11-18 00:00:00,000","2007-11-25 00:00:00,000","Día Normal"
"2007-11-22 00:00:00,000",2007,"H2","Q4",200711,"November","Week 47","Thursday","WorkDay",2007,"Trimestre 4",11,22,47,4,"Día Laboral","N","November","Thursday","2007-11-18 00:00:00,000","2007-11-25 00:00:00,000","Día Normal"
"2007-11-23 00:00:00,000",2007,"H2","Q4",200711,"November","Week 47","Friday","WorkDay",2007,"Trimestre 4",11,23,47,5,"Día Laboral","N","November","Friday","2007-11-18 00:00:00,000","2007-11-25 00:00:00,000","Día Normal"
"2007-11-26 00:00:00,000",2007,"H2","Q4",200711,"November","Week 48","Monday","WorkDay",2007,"Trimestre 4",11,26,48,1,"Día Laboral","N","November","Monday","2007-11-25 00:00:00,000","2007-12-02 00:00:00,000","Día Normal"
"2007-11-27 00:00:00,000",2007,"H2","Q4",200711,"November","Week 48","Tuesday","WorkDay",2007,"Trimestre 4",11,27,48,2,"Día Laboral","N","November","Tuesday","2007-11-25 00:00:00,000","2007-12-02 00:00:00,000","Día Normal"
"2007-11-28 00:00:00,000",2007,"H2","Q4",200711,"November","Week 48","Wednesday","WorkDay",2007,"Trimestre 4",11,28,48,3,"Día Laboral","N","November","Wednesday","2007-11-25 00:00:00,000","2007-12-02 00:00:00,000","Día Normal"
"2007-11-29 00:00:00,000",2007,"H2","Q4",200711,"November","Week 48","Thursday","WorkDay",2007,"Trimestre 4",11,29,48,4,"Día Laboral","N","November","Thursday","2007-11-25 00:00:00,000","2007-12-02 00:00:00,000","Día Normal"
"2007-11-30 00:00:00,000",2007,"H2","Q4",200711,"November","Week 48","Friday","WorkDay",2007,"Trimestre 4",11,30,48,5,"Día Laboral","N","November","Friday","2007-11-25 00:00:00,000","2007-12-02 00:00:00,000","Día Normal"
"2007-12-03 00:00:00,000",2007,"H2","Q4",200712,"December","Week 49","Monday","WorkDay",2007,"Trimestre 4",12,3,49,1,"Día Laboral","D","December","Monday","2007-12-02 00:00:00,000","2007-12-09 00:00:00,000","Día Normal"
"2007-12-04 00:00:00,000",2007,"H2","Q4",200712,"December","Week 49","Tuesday","WorkDay",2007,"Trimestre 4",12,4,49,2,"Día Laboral","D","December","Tuesday","2007-12-02 00:00:00,000","2007-12-09 00:00:00,000","Día Normal"
"2007-12-05 00:00:00,000",2007,"H2","Q4",200712,"December","Week 49","Wednesday","WorkDay",2007,"Trimestre 4",12,5,49,3,"Día Laboral","D","December","Wednesday","2007-12-02 00:00:00,000","2007-12-09 00:00:00,000","Día Normal"
"2007-12-06 00:00:00,000",2007,"H2","Q4",200712,"December","Week 49","Thursday","WorkDay",2007,"Trimestre 4",12,6,49,4,"Día Laboral","D","December","Thursday","2007-12-02 00:00:00,000","2007-12-09 00:00:00,000","Día Normal"
"2007-12-07 00:00:00,000",2007,"H2","Q4",200712,"December","Week 49","Friday","WorkDay",2007,"Trimestre 4",12,7,49,5,"Día Laboral","D","December","Friday","2007-12-02 00:00:00,000","2007-12-09 00:00:00,000","Día Normal"
